Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06.12.2021 04:06;49380;101,2;100,596;11,33
06.12.2021 04:06;49390;;100,555;11,31
06.12.2021 04:06;49400;;100,59;11,3
06.12.2021 04:06;49410;;100,59;11,28
06.12.2021 04:06;49420;;100,601;11,27
06.12.2021 04:06;49430;;100,587;11,31
06.12.2021 04:07;49440;101,2;100,585;11,34
06.12.2021 04:07;49450;;100,557;11,34
06.12.2021 04:07;49460;;100,596;11,33
06.12.2021 04:07;49470;;100,631;11,34
06.12.2021 04:07;49480;;100,587;11,35
06.12.2021 04:07;49490;;100,592;11,31
06.12.2021 04:08;49500;101,2;100,638;11,28
06.12.2021 04:08;49510;;100,57;11,25
06.12.2021 04:08;49520;;100,59;11,24
06.12.2021 04:08;49530;;100,611;11,26
06.12.2021 04:08;49540;;100,605;11,3
06.12.2021 04:08;49550;;100,596;11,33
06.12.2021 04:09;49560;101,2;100,605;11,29
06.12.2021 04:09;49570;;100,598;11,28
06.12.2021 04:09;49580;;100,57;11,25
06.12.2021 04:09;49590;;100,614;11,29
06.12.2021 04:09;49600;;100,611;11,36
06.12.2021 04:09;49610;;100,57;11,36
06.12.2021 04:10;49620;101,2;100,583;11,32
06.12.2021 04:10;49630;;100,596;11,29
06.12.2021 04:10;49640;;100,603;11,29
06.12.2021 04:10;49650;;100,614;11,26
06.12.2021 04:10;49660;;100,609;11,26
06.12.2021 04:10;49670;;100,579;11,25
06.12.2021 04:11;49680;101,2;100,57;11,24
06.12.2021 04:11;49690;;100,57;11,23
06.12.2021 04:11;49700;;100,587;11,27
06.12.2021 04:11;49710;;100,566;11,31
06.12.2021 04:11;49720;;100,57;11,31
06.12.2021 04:11;49730;;100,609;11,31
06.12.2021 04:12;49740;101,2;100,603;11,29
06.12.2021 04:12;49750;;100,568;11,26
06.12.2021 04:12;49760;;100,587;11,25
06.12.2021 04:12;49770;;100,607;11,29
06.12.2021 04:12;49780;;100,596;11,3
06.12.2021 04:12;49790;;100,594;11,29
06.12.2021 04:13;49800;101,19;100,598;11,28
06.12.2021 04:13;49810;;100,57;11,27
06.12.2021 04:13;49820;;100,57;11,26
06.12.2021 04:13;49830;;100,596;11,24
06.12.2021 04:13;49840;;100,598;11,22
06.12.2021 04:13;49850;;100,585;11,21
06.12.2021 04:14;49860;101,2;100,594;11,21
06.12.2021 04:14;49870;;100,585;11,19
06.12.2021 04:14;49880;;100,616;11,19
06.12.2021 04:14;49890;;100,587;11,19
06.12.2021 04:14;49900;;100,622;11,19
06.12.2021 04:14;49910;;100,592;11,24
06.12.2021 04:15;49920;101,2;100,614;11,26
06.12.2021 04:15;49930;;100,577;11,24
06.12.2021 04:15;49940;;100,577;11,18
06.12.2021 04:15;49950;;100,572;11,22
06.12.2021 04:15;49960;;100,614;11,27
06.12.2021 04:15;49970;;100,596;11,26
06.12.2021 04:16;49980;101,2;100,601;11,25
06.12.2021 04:16;49990;;100,579;11,23
06.12.2021 04:16;50000;;100,59;11,18
06.12.2021 04:16;50010;;100,616;11,21
06.12.2021 04:16;50020;;100,598;11,24
06.12.2021 04:16;50030;;100,592;11,2
06.12.2021 04:17;50040;101,19;100,611;11,17
06.12.2021 04:17;50050;;100,585;11,17
06.12.2021 04:17;50060;;100,605;11,22
06.12.2021 04:17;50070;;100,594;11,28
06.12.2021 04:17;50080;;100,607;11,28
06.12.2021 04:17;50090;;100,583;11,25
06.12.2021 04:18;50100;101,2;100,585;11,24
06.12.2021 04:18;50110;;100,603;11,19
06.12.2021 04:18;50120;;100,622;11,18
06.12.2021 04:18;50130;;100,625;11,22
06.12.2021 04:18;50140;;100,611;11,25
06.12.2021 04:18;50150;;100,581;11,25
06.12.2021 04:19;50160;101,2;100,585;11,26
06.12.2021 04:19;50170;;100,559;11,26
06.12.2021 04:19;50180;;100,587;11,24
06.12.2021 04:19;50190;;100,598;11,26
06.12.2021 04:19;50200;;100,601;11,33
06.12.2021 04:19;50210;;100,594;11,37
06.12.2021 04:20;50220;101,2;100,568;11,37
06.12.2021 04:20;50230;;100,603;11,33
06.12.2021 04:20;50240;;100,603;11,3
06.12.2021 04:20;50250;;100,57;11,3
06.12.2021 04:20;50260;;100,587;11,29
06.12.2021 04:20;50270;;100,601;11,29
06.12.2021 04:21;50280;101,2;100,572;11,38
06.12.2021 04:21;50290;;100,614;11,44
06.12.2021 04:21;50300;;100,568;11,45
06.12.2021 04:21;50310;;100,568;11,44
06.12.2021 04:21;50320;;100,563;11,45
06.12.2021 04:21;50330;;100,572;11,42
06.12.2021 04:22;50340;101,2;100,614;11,4
06.12.2021 04:22;50350;;100,577;11,38
06.12.2021 04:22;50360;;100,62;11,4
06.12.2021 04:22;50370;;100,614;11,41
06.12.2021 04:22;50380;;100,609;11,4
06.12.2021 04:22;50390;;100,607;11,42
06.12.2021 04:23;50400;101,21;100,611;11,44
06.12.2021 04:23;50410;;100,607;11,42
06.12.2021 04:23;50420;;100,592;11,41
06.12.2021 04:23;50430;;100,566;11,38
06.12.2021 04:23;50440;;100,629;11,38
06.12.2021 04:23;50450;;100,572;11,38
06.12.2021 04:24;50460;101,2;100,59;11,39
06.12.2021 04:24;50470;;100,611;11,39
06.12.2021 04:24;50480;;100,598;11,41
06.12.2021 04:24;50490;;100,616;11,48
06.12.2021 04:24;50500;;100,601;11,47
06.12.2021 04:24;50510;;100,596;11,45
06.12.2021 04:25;50520;101,21;100,629;11,43
06.12.2021 04:25;50530;;100,585;11,41
06.12.2021 04:25;50540;;100,596;11,42
06.12.2021 04:25;50550;;100,601;11,42
06.12.2021 04:25;50560;;100,587;11,42
06.12.2021 04:25;50570;;100,577;11,43
06.12.2021 04:26;50580;101,21;100,633;11,43
06.12.2021 04:26;50590;;100,607;11,45
06.12.2021 04:26;50600;;100,581;11,46
06.12.2021 04:26;50610;;100,605;11,47
06.12.2021 04:26;50620;;100,574;11,53
06.12.2021 04:26;50630;;100,618;11,52
06.12.2021 04:27;50640;101,21;100,563;11,51
06.12.2021 04:27;50650;;100,638;11,51
06.12.2021 04:27;50660;;100,559;11,51
06.12.2021 04:27;50670;;100,607;11,49
06.12.2021 04:27;50680;;100,622;11,49
06.12.2021 04:27;50690;;100,611;11,47
06.12.2021 04:28;50700;101,21;100,62;11,45
06.12.2021 04:28;50710;;100,585;11,44
06.12.2021 04:28;50720;;100,598;11,48
06.12.2021 04:28;50730;;100,601;11,48
06.12.2021 04:28;50740;;100,616;11,47
06.12.2021 04:28;50750;;100,611;11,5
06.12.2021 04:29;50760;101,21;100,59;11,52
06.12.2021 04:29;50770;;100,594;11,48
06.12.2021 04:29;50780;;100,605;11,47
06.12.2021 04:29;50790;;100,605;11,49
06.12.2021 04:29;50800;;100,609;11,49
06.12.2021 04:29;50810;;100,653;11,47
06.12.2021 04:30;50820;101,21;100,614;11,45
06.12.2021 04:30;50830;;100,614;11,44
06.12.2021 04:30;50840;;100,609;11,47
06.12.2021 04:30;50850;;100,616;11,46
06.12.2021 04:30;50860;;100,618;11,48
06.12.2021 04:30;50870;;100,627;11,45
06.12.2021 04:31;50880;101,21;100,572;11,47
06.12.2021 04:31;50890;;100,603;11,45
06.12.2021 04:31;50900;;100,642;11,45
06.12.2021 04:31;50910;;100,594;11,43
06.12.2021 04:31;50920;;100,605;11,42
06.12.2021 04:31;50930;;100,603;11,43
06.12.2021 04:32;50940;101,21;100,614;11,41
06.12.2021 04:32;50950;;100,598;11,44
06.12.2021 04:32;50960;;100,616;11,52
06.12.2021 04:32;50970;;100,607;11,54
06.12.2021 04:32;50980;;100,579;11,51
06.12.2021 04:32;50990;;100,611;11,48
06.12.2021 04:33;51000;101,21;100,592;11,44
06.12.2021 04:33;51010;;100,59;11,45
06.12.2021 04:33;51020;;100,59;11,43
06.12.2021 04:33;51030;;100,611;11,46
06.12.2021 04:33;51040;;100,596;11,44
06.12.2021 04:33;51050;;100,59;11,41
06.12.2021 04:34;51060;101,21;100,585;11,4
06.12.2021 04:34;51070;;100,631;11,39
06.12.2021 04:34;51080;;100,611;11,37
06.12.2021 04:34;51090;;100,585;11,41
06.12.2021 04:34;51100;;100,611;11,43
06.12.2021 04:34;51110;;100,609;11,43
06.12.2021 04:35;51120;101,21;100,618;11,42
06.12.2021 04:35;51130;;100,59;11,41
06.12.2021 04:35;51140;;100,601;11,43
06.12.2021 04:35;51150;;100,585;11,44
06.12.2021 04:35;51160;;100,59;11,46
06.12.2021 04:35;51170;;100,596;11,45
06.12.2021 04:36;51180;101,21;100,596;11,45
06.12.2021 04:36;51190;;100,636;11,42
06.12.2021 04:36;51200;;100,587;11,41
06.12.2021 04:36;51210;;100,616;11,48
06.12.2021 04:36;51220;;100,581;11,5
06.12.2021 04:36;51230;;100,563;11,48
06.12.2021 04:37;51240;101,21;100,596;11,47
06.12.2021 04:37;51250;;100,598;11,49
06.12.2021 04:37;51260;;100,607;11,46
06.12.2021 04:37;51270;;100,655;11,44
06.12.2021 04:37;51280;;100,585;11,43
06.12.2021 04:37;51290;;100,622;11,42
06.12.2021 04:38;51300;101,21;100,603;11,43
06.12.2021 04:38;51310;;100,625;11,43
06.12.2021 04:38;51320;;100,598;11,41
06.12.2021 04:38;51330;;100,649;11,42
06.12.2021 04:38;51340;;100,594;11,4
06.12.2021 04:38;51350;;100,614;11,41
06.12.2021 04:39;51360;101,21;100,59;11,41
06.12.2021 04:39;51370;;100,618;11,51
06.12.2021 04:39;51380;;100,62;11,55
06.12.2021 04:39;51390;;100,585;11,51
06.12.2021 04:39;51400;;100,614;11,5
06.12.2021 04:39;51410;;100,651;11,49
06.12.2021 04:40;51420;101,21;100,59;11,52
06.12.2021 04:40;51430;;100,577;11,52
06.12.2021 04:40;51440;;100,594;11,51
06.12.2021 04:40;51450;;100,598;11,49
06.12.2021 04:40;51460;;100,616;11,49
06.12.2021 04:40;51470;;100,594;11,52
06.12.2021 04:41;51480;101,21;100,581;11,52
06.12.2021 04:41;51490;;100,587;11,53
06.12.2021 04:41;51500;;100,592;11,54
06.12.2021 04:41;51510;;100,653;11,57
06.12.2021 04:41;51520;;100,609;11,59
06.12.2021 04:41;51530;;100,603;11,56
06.12.2021 04:42;51540;101,21;100,581;11,53
06.12.2021 04:42;51550;;100,611;11,5
06.12.2021 04:42;51560;;100,636;11,52
06.12.2021 04:42;51570;;100,609;11,51
06.12.2021 04:42;51580;;100,618;11,49
06.12.2021 04:42;51590;;100,581;11,49
06.12.2021 04:43;51600;101,21;100,579;11,5
06.12.2021 04:43;51610;;100,611;11,49
06.12.2021 04:43;51620;;100,577;11,47
06.12.2021 04:43;51630;;100,57;11,45
06.12.2021 04:43;51640;;100,616;11,48
06.12.2021 04:43;51650;;100,594;11,52
06.12.2021 04:44;51660;101,21;100,605;11,5
06.12.2021 04:44;51670;;100,607;11,52
06.12.2021 04:44;51680;;100,59;11,56
06.12.2021 04:44;51690;;100,603;11,61
06.12.2021 04:44;51700;;100,561;11,6
06.12.2021 04:44;51710;;100,585;11,55
06.12.2021 04:45;51720;101,21;100,622;11,55
06.12.2021 04:45;51730;;100,625;11,55
06.12.2021 04:45;51740;;100,607;11,56
06.12.2021 04:45;51750;;100,605;11,56
06.12.2021 04:45;51760;;100,622;11,55
06.12.2021 04:45;51770;;100,601;11,53
06.12.2021 04:46;51780;101,21;100,605;11,51
06.12.2021 04:46;51790;;100,583;11,49
06.12.2021 04:46;51800;;100,596;11,54
06.12.2021 04:46;51810;;100,587;11,53
06.12.2021 04:46;51820;;100,662;11,53
06.12.2021 04:46;51830;;100,629;11,52
06.12.2021 04:47;51840;101,21;100,603;11,53
06.12.2021 04:47;51850;;100,574;11,5
06.12.2021 04:47;51860;;100,625;11,49
06.12.2021 04:47;51870;;100,603;11,44
06.12.2021 04:47;51880;;100,62;11,45
06.12.2021 04:47;51890;;100,646;11,46
06.12.2021 04:48;51900;101,21;100,616;11,44
06.12.2021 04:48;51910;;100,616;11,47
06.12.2021 04:48;51920;;100,616;11,5
06.12.2021 04:48;51930;;100,577;11,51
06.12.2021 04:48;51940;;100,622;11,52
06.12.2021 04:48;51950;;100,59;11,54
06.12.2021 04:49;51960;101,21;100,609;11,55
06.12.2021 04:49;51970;;100,627;11,54
06.12.2021 04:49;51980;;100,603;11,53
06.12.2021 04:49;51990;;100,596;11,52
06.12.2021 04:49;52000;;100,577;11,51
06.12.2021 04:49;52010;;100,611;11,48
06.12.2021 04:50;52020;101,21;100,607;11,48
06.12.2021 04:50;52030;;100,572;11,49
06.12.2021 04:50;52040;;100,62;11,48
06.12.2021 04:50;52050;;100,611;11,46
06.12.2021 04:50;52060;;100,579;11,5
06.12.2021 04:50;52070;;100,581;11,52
06.12.2021 04:51;52080;101,21;100,583;11,56
06.12.2021 04:51;52090;;100,609;11,58
06.12.2021 04:51;52100;;100,592;11,6
06.12.2021 04:51;52110;;100,587;11,59
06.12.2021 04:51;52120;;100,598;11,57
06.12.2021 04:51;52130;;100,594;11,57
06.12.2021 04:52;52140;101,21;100,603;11,56
06.12.2021 04:52;52150;;100,605;11,55
06.12.2021 04:52;52160;;100,566;11,55
06.12.2021 04:52;52170;;100,607;11,59
06.12.2021 04:52;52180;;100,577;11,59
06.12.2021 04:52;52190;;100,605;11,6
06.12.2021 04:53;52200;101,21;100,587;11,6
06.12.2021 04:53;52210;;100,622;11,58
06.12.2021 04:53;52220;;100,631;11,57
06.12.2021 04:53;52230;;100,587;11,62
06.12.2021 04:53;52240;;100,62;11,61
06.12.2021 04:53;52250;;100,609;11,62
06.12.2021 04:54;52260;101,21;100,611;11,6
06.12.2021 04:54;52270;;100,611;11,58
06.12.2021 04:54;52280;;100,605;11,58
06.12.2021 04:54;52290;;100,622;11,55
06.12.2021 04:54;52300;;100,598;11,56
06.12.2021 04:54;52310;;100,62;11,58
06.12.2021 04:55;52320;101,21;100,577;11,58
06.12.2021 04:55;52330;;100,594;11,64
06.12.2021 04:55;52340;;100,594;11,65
06.12.2021 04:55;52350;;100,609;11,63
06.12.2021 04:55;52360;;100,633;11,61
06.12.2021 04:55;52370;;100,579;11,59
06.12.2021 04:56;52380;101,2;100,609;11,58
06.12.2021 04:56;52390;;100,587;11,59
06.12.2021 04:56;52400;;100,625;11,6
06.12.2021 04:56;52410;;100,627;11,62
06.12.2021 04:56;52420;;100,644;11,62
06.12.2021 04:56;52430;;100,577;11,59
06.12.2021 04:57;52440;101,21;100,601;11,58
06.12.2021 04:57;52450;;100,57;11,55
06.12.2021 04:57;52460;;100,583;11,54
06.12.2021 04:57;52470;;100,566;11,55
06.12.2021 04:57;52480;;100,583;11,59
06.12.2021 04:57;52490;;100,583;11,63
06.12.2021 04:58;52500;101,2;100,581;11,62
06.12.2021 04:58;52510;;100,596;11,62
06.12.2021 04:58;52520;;100,607;11,62
06.12.2021 04:58;52530;;100,607;11,63
06.12.2021 04:58;52540;;100,603;11,63
06.12.2021 04:58;52550;;100,601;11,62
06.12.2021 04:59;52560;101,2;100,592;11,65
06.12.2021 04:59;52570;;100,603;11,65
06.12.2021 04:59;52580;;100,614;11,64
06.12.2021 04:59;52590;;100,579;11,63
06.12.2021 04:59;52600;;100,592;11,63
06.12.2021 04:59;52610;;100,607;11,59
06.12.2021 05:00;52620;101,21;100,592;11,63
06.12.2021 05:00;52630;;100,587;11,65
06.12.2021 05:00;52640;;100,563;11,66
06.12.2021 05:00;52650;;100,609;11,62
06.12.2021 05:00;52660;;100,596;11,63
06.12.2021 05:00;52670;;100,616;11,65
06.12.2021 05:01;52680;101,21;100,631;11,67
06.12.2021 05:01;52690;;100,596;11,71
06.12.2021 05:01;52700;;100,579;11,71
06.12.2021 05:01;52710;;100,618;11,73
06.12.2021 05:01;52720;;100,607;11,72
06.12.2021 05:01;52730;;100,598;11,72
06.12.2021 05:02;52740;101,21;100,598;11,69
06.12.2021 05:02;52750;;100,616;11,65
06.12.2021 05:02;52760;;100,601;11,65
06.12.2021 05:02;52770;;100,616;11,65
06.12.2021 05:02;52780;;100,587;11,62
06.12.2021 05:02;52790;;100,605;11,6
06.12.2021 05:03;52800;101,21;100,605;11,61
06.12.2021 05:03;52810;;100,596;11,61
06.12.2021 05:03;52820;;100,594;11,62
06.12.2021 05:03;52830;;100,607;11,62
06.12.2021 05:03;52840;;100,594;11,65
06.12.2021 05:03;52850;;100,611;11,67
06.12.2021 05:04;52860;101,21;100,607;11,7
06.12.2021 05:04;52870;;100,611;11,7
06.12.2021 05:04;52880;;100,625;11,67
06.12.2021 05:04;52890;;100,609;11,67
06.12.2021 05:04;52900;;100,596;11,67
06.12.2021 05:04;52910;;100,62;11,69
06.12.2021 05:05;52920;101,21;100,587;11,69
06.12.2021 05:05;52930;;100,609;11,68
06.12.2021 05:05;52940;;100,631;11,69
06.12.2021 05:05;52950;;100,596;11,68
06.12.2021 05:05;52960;;100,605;11,7
06.12.2021 05:05;52970;;100,625;11,69
06.12.2021 05:06;52980;101,21;100,607;11,67
06.12.2021 05:06;52990;;100,561;11,69
06.12.2021 05:06;53000;;100,633;11,67
06.12.2021 05:06;53010;;100,607;11,7
06.12.2021 05:06;53020;;100,609;11,67
06.12.2021 05:06;53030;;100,592;11,64
06.12.2021 05:07;53040;101,21;100,592;11,68
06.12.2021 05:07;53050;;100,616;11,67
06.12.2021 05:07;53060;;100,646;11,62
06.12.2021 05:07;53070;;100,649;11,61
06.12.2021 05:07;53080;;100,59;11,64
06.12.2021 05:07;53090;;100,585;11,65
06.12.2021 05:08;53100;101,21;100,622;11,67
06.12.2021 05:08;53110;;100,627;11,66
06.12.2021 05:08;53120;;100,62;11,66
06.12.2021 05:08;53130;;100,598;11,68
06.12.2021 05:08;53140;;100,601;11,68
06.12.2021 05:08;53150;;100,625;11,69
06.12.2021 05:09;53160;101,22;100,594;11,69
06.12.2021 05:09;53170;;100,583;11,67
06.12.2021 05:09;53180;;100,607;11,68
06.12.2021 05:09;53190;;100,598;11,72
06.12.2021 05:09;53200;;100,592;11,73
06.12.2021 05:09;53210;;100,636;11,72
06.12.2021 05:10;53220;101,21;100,603;11,68
06.12.2021 05:10;53230;;100,605;11,68
06.12.2021 05:10;53240;;100,64;11,69
06.12.2021 05:10;53250;;100,577;11,7
06.12.2021 05:10;53260;;100,605;11,68
06.12.2021 05:10;53270;;100,631;11,68
06.12.2021 05:11;53280;101,21;100,609;11,68
06.12.2021 05:11;53290;;100,585;11,66
06.12.2021 05:11;53300;;100,603;11,69
06.12.2021 05:11;53310;;100,616;11,72
06.12.2021 05:11;53320;;100,62;11,68
06.12.2021 05:11;53330;;100,616;11,69
06.12.2021 05:12;53340;101,21;100,627;11,71
06.12.2021 05:12;53350;;100,596;11,74
06.12.2021 05:12;53360;;100,605;11,83
06.12.2021 05:12;53370;;100,607;11,81
06.12.2021 05:12;53380;;100,594;11,78
06.12.2021 05:12;53390;;100,605;11,73
06.12.2021 05:13;53400;101,21;100,59;11,73
06.12.2021 05:13;53410;;100,594;11,72
06.12.2021 05:13;53420;;100,585;11,72
06.12.2021 05:13;53430;;100,579;11,71
06.12.2021 05:13;53440;;100,592;11,69
06.12.2021 05:13;53450;;100,618;11,7
06.12.2021 05:14;53460;101,21;100,587;11,69
06.12.2021 05:14;53470;;100,611;11,69
06.12.2021 05:14;53480;;100,603;11,65
06.12.2021 05:14;53490;;100,607;11,67
06.12.2021 05:14;53500;;100,59;11,71
06.12.2021 05:14;53510;;100,627;11,71
06.12.2021 05:15;53520;101,21;100,618;11,72
06.12.2021 05:15;53530;;100,611;11,71
06.12.2021 05:15;53540;;100,598;11,68
06.12.2021 05:15;53550;;100,598;11,66
06.12.2021 05:15;53560;;100,629;11,69
06.12.2021 05:15;53570;;100,596;11,76
06.12.2021 05:16;53580;101,21;100,633;11,77
06.12.2021 05:16;53590;;100,633;11,74
06.12.2021 05:16;53600;;100,605;11,75
06.12.2021 05:16;53610;;100,605;11,77
06.12.2021 05:16;53620;;100,577;11,75
06.12.2021 05:16;53630;;100,594;11,74
06.12.2021 05:17;53640;101,21;100,59;11,73
06.12.2021 05:17;53650;;100,601;11,73
06.12.2021 05:17;53660;;100,64;11,74
06.12.2021 05:17;53670;;100,585;11,76
06.12.2021 05:17;53680;;100,611;11,77
06.12.2021 05:17;53690;;100,636;11,76
06.12.2021 05:18;53700;101,22;100,614;11,76
06.12.2021 05:18;53710;;100,616;11,76
06.12.2021 05:18;53720;;100,563;11,75
06.12.2021 05:18;53730;;100,66;11,73
06.12.2021 05:18;53740;;100,622;11,73
06.12.2021 05:18;53750;;100,548;11,71
06.12.2021 05:19;53760;101,21;100,618;11,72
06.12.2021 05:19;53770;;100,587;11,74
06.12.2021 05:19;53780;;100,609;11,73
06.12.2021 05:19;53790;;100,605;11,72
06.12.2021 05:19;53800;;100,616;11,73
06.12.2021 05:19;53810;;100,627;11,71
06.12.2021 05:20;53820;101,21;100,59;11,71
06.12.2021 05:20;53830;;100,629;11,74
06.12.2021 05:20;53840;;100,609;11,71
06.12.2021 05:20;53850;;100,657;11,72
06.12.2021 05:20;53860;;100,622;11,72
06.12.2021 05:20;53870;;100,592;11,75
06.12.2021 05:21;53880;101,22;100,598;11,76
06.12.2021 05:21;53890;;100,579;11,77
06.12.2021 05:21;53900;;100,616;11,81
06.12.2021 05:21;53910;;100,568;11,82
06.12.2021 05:21;53920;;100,62;11,81
06.12.2021 05:21;53930;;100,636;11,83
06.12.2021 05:22;53940;101,21;100,627;11,84
06.12.2021 05:22;53950;;100,594;11,87
06.12.2021 05:22;53960;;100,594;11,84
06.12.2021 05:22;53970;;100,59;11,83
06.12.2021 05:22;53980;;100,622;11,82
06.12.2021 05:22;53990;;100,548;11,83
06.12.2021 05:23;54000;101,21;100,59;11,84
06.12.2021 05:23;54010;;100,607;11,86
06.12.2021 05:23;54020;;100,587;11,85
06.12.2021 05:23;54030;;100,594;11,84
06.12.2021 05:23;54040;;100,644;11,84
06.12.2021 05:23;54050;;100,64;11,83
06.12.2021 05:24;54060;101,22;100,614;11,84
06.12.2021 05:24;54070;;100,592;11,87
06.12.2021 05:24;54080;;100,587;11,86
06.12.2021 05:24;54090;;100,614;11,87
06.12.2021 05:24;54100;;100,596;11,9
06.12.2021 05:24;54110;;100,605;11,95
06.12.2021 05:25;54120;101,22;100,627;11,95
06.12.2021 05:25;54130;;100,603;11,94
06.12.2021 05:25;54140;;100,587;11,93
06.12.2021 05:25;54150;;100,616;11,9
06.12.2021 05:25;54160;;100,596;11,9
06.12.2021 05:25;54170;;100,596;11,89
06.12.2021 05:26;54180;101,21;100,609;11,89
06.12.2021 05:26;54190;;100,609;11,89
06.12.2021 05:26;54200;;100,609;11,89
06.12.2021 05:26;54210;;100,614;11,88
06.12.2021 05:26;54220;;100,651;11,86
06.12.2021 05:26;54230;;100,62;11,82
06.12.2021 05:27;54240;101,22;100,594;11,82
06.12.2021 05:27;54250;;100,631;11,83
06.12.2021 05:27;54260;;100,631;11,84
06.12.2021 05:27;54270;;100,62;11,84
06.12.2021 05:27;54280;;100,629;11,86
06.12.2021 05:27;54290;;100,618;11,86
06.12.2021 05:28;54300;101,23;100,631;11,85
06.12.2021 05:28;54310;;100,605;11,84
06.12.2021 05:28;54320;;100,627;11,82
06.12.2021 05:28;54330;;100,633;11,83
06.12.2021 05:28;54350;;100,607;11,85
06.12.2021 05:29;54360;101,22;100,616;11,85
06.12.2021 05:29;54370;;100,598;11,83
06.12.2021 05:29;54380;;100,631;11,84
06.12.2021 05:29;54390;;100,633;11,84
06.12.2021 05:29;54400;;100,614;11,84
06.12.2021 05:29;54410;;100,627;11,85
06.12.2021 05:30;54420;101,23;100,64;11,85
06.12.2021 05:30;54430;;100,627;11,85
06.12.2021 05:30;54440;;100,601;11,85
06.12.2021 05:30;54450;;100,649;11,87
06.12.2021 05:30;54460;;100,62;11,9
06.12.2021 05:30;54470;;100,631;11,91
06.12.2021 05:31;54480;101,23;100,662;11,89
06.12.2021 05:31;54490;;100,625;11,87
06.12.2021 05:31;54500;;100,622;11,86
06.12.2021 05:31;54510;;100,622;11,86
06.12.2021 05:31;54520;;100,609;11,85
06.12.2021 05:31;54530;;100,631;11,87
06.12.2021 05:32;54540;101,23;100,611;11,87
06.12.2021 05:32;54550;;100,66;11,87
06.12.2021 05:32;54560;;100,59;11,87
06.12.2021 05:32;54570;;100,622;11,87
06.12.2021 05:32;54580;;100,636;11,88
06.12.2021 05:32;54590;;100,651;11,88
06.12.2021 05:33;54600;101,23;100,627;11,87
06.12.2021 05:33;54610;;100,601;11,87
06.12.2021 05:33;54620;;100,614;11,86
06.12.2021 05:33;54630;;100,609;11,86
06.12.2021 05:33;54640;;100,662;11,86
06.12.2021 05:33;54650;;100,631;11,87
06.12.2021 05:34;54660;101,23;100,616;11,86
06.12.2021 05:34;54670;;100,622;11,85
06.12.2021 05:34;54680;;100,666;11,86
06.12.2021 05:34;54690;;100,622;11,87
06.12.2021 05:34;54700;;100,644;11,88
06.12.2021 05:34;54710;;100,642;11,9
06.12.2021 05:35;54720;101,23;100,646;11,91
06.12.2021 05:35;54730;;100,605;11,89
06.12.2021 05:35;54740;;100,627;11,9
06.12.2021 05:35;54750;;100,631;11,87
06.12.2021 05:35;54760;;100,633;11,88
06.12.2021 05:35;54770;;100,653;11,88
06.12.2021 05:36;54780;101,23;100,631;11,88
06.12.2021 05:36;54790;;100,622;11,85
06.12.2021 05:36;54800;;100,609;11,88
06.12.2021 05:36;54810;;100,583;11,88
06.12.2021 05:36;54820;;100,603;11,86
06.12.2021 05:36;54830;;100,611;11,82
06.12.2021 05:37;54840;101,23;100,601;11,81
06.12.2021 05:37;54850;;100,638;11,81
06.12.2021 05:37;54860;;100,653;11,83
06.12.2021 05:37;54870;;100,631;11,84
06.12.2021 05:37;54880;;100,627;11,84
06.12.2021 05:37;54890;;100,609;11,84
06.12.2021 05:38;54900;101,24;100,631;11,83
06.12.2021 05:38;54910;;100,625;11,82
06.12.2021 05:38;54920;;100,611;11,83
06.12.2021 05:38;54930;;100,616;11,84
06.12.2021 05:38;54940;;100,649;11,8
06.12.2021 05:38;54950;;100,644;11,79
06.12.2021 05:39;54960;101,24;100,631;11,76
06.12.2021 05:39;54970;;100,662;11,74
06.12.2021 05:39;54980;;100,653;11,77
06.12.2021 05:39;54990;;100,622;11,78
06.12.2021 05:39;55000;;100,594;11,81
06.12.2021 05:39;55010;;100,666;11,77
06.12.2021 05:40;55020;101,24;100,631;11,73
06.12.2021 05:40;55030;;100,651;11,73
06.12.2021 05:40;55040;;100,642;11,7
06.12.2021 05:40;55050;;100,625;11,7
06.12.2021 05:40;55060;;100,629;11,67
